Created-At;From-User;Text;Id;Sentimen
09/11/2022 15.45;Catelyn.;asli gapapa kalau dyandra lagi, asal ada qn aja sama pas ticketingnya gaada kendala kayak kemarin nct 127 & exo. ??? https://t.co/sejUdtyS9m;1,59E+18;Positif
09/11/2022 15.46;da.;@genkisusky UDAH GABISA NGOMONG LAGI AKU bisa-bisanya udah mau copot gitu gaada security anjir emang dyandra lalai banget, bisa-bisanya kekurangan orang hadeh mereka yang kekurangan tapi kita gaboleh marah2?;1,59E+18;Negatif
09/11/2022 15.54;Tenggg.;@nct_menfess lah emang bakal dyandra lagi kan yang bawa ((': pokoknya mah intinya QN ya;1,59E+18;Negatif
09/11/2022 16.11;Nins;@nct_menfess aku ga nonton 127 kemarin tapi aku terkesan sama sistem Dyandra. Mungkin kalau beneran TDS2 promotornya Dyandra lagi, tolong seating aja ya @DyandraGlobal . Katanya kan mau improve buat next konser;1,59E+18;Negatif
09/11/2022 16.17;ale | cmh1 is coming?;@noviantirizanni mecima selalu dapet kok, beda sama dyandra. selama konser & ticketing dari mecima, even yang standing dikasih nomor antrian jadi ga perlu ngantri dari pagi. di semua platform mau tiket atau mecimashop gitu.;1,59E+18;Negatif
09/11/2022 16.42;gal??•??•??;@abcaskz @sekalium @Jeproyko @nanacmol @nctzenbase aku tetep pake harga the link untuk perbandingan harga tahun ini apalagi udah ada desas desus dream bakal dibawa sm dyandra juga kan https://t.co/ZteX396x4p;1,59E+18;Positif
09/11/2022 16.47;JAEHYUN’S DIMPLE;Dyandra kemarin tuh udah bagus asli, tinggal qn please ? biar orang2 ga nyubuh yaallah , sama snack barnya sih, kemarin nasi goreng 65K mubajir banget yaallah , nasinya ga mateng https://t.co/eVi5uNHkCA;1,59E+18;Negatif
09/11/2022 16.50;tan cious?.?;@_jeongjae77 dyandra bagus sih kemaren tuh mana ada banyak photobooth gitu jadi banyak buat foto2, pasti kedepannya juga dia bakal improve setelah kejadian yang day 1 itu pasti biar mengurangi orang yang pingsan2 ya di sediain minum meskipun cuma gelasan gitu,;1,59E+18;Positif
09/11/2022 17.04;call me;@bucinoppa_ @senomined @nct_menfess Bisa jadi ga goyang . Kuning kemaren goyang kalo kata temenku . Dia aja sampe ga berani berdiri pas konser . Kalo liat aturan seatingnya bagus dyandra . Dia per kursi naik undakan gitu , kalo kuning per 2 kursi baru naik .;1,59E+18;Positif
09/11/2022 17.52;Fluttershy;@nctzenbase setelah the link kemaren aku suka sih sama sistem dyandra maybe yang perlu diperbaikin stan makanannya aja karena ada banyak orang tapi stan makanan sedikit dan ga boleh bawa makan dari luar yang jual nasi juga ga begitu banyak;1,59E+18;Positif
09/11/2022 18.21;andien;dyandra kalo mau bawa dream gapapa cuma tolong ya tambahin qn kalo bisa mah seating semua aja belajar dari kemaren sama booth snack please kemaren kayak antri sembako pemerintah panjang 2 jam ngantri beli makan doang bajingan? https://t.co/yHu3e0PTAb;1,59E+18;Negatif
09/11/2022 18.22;mimi ?;Tapi gue berterima kasih banget sama dyandra udah ngundang mereka kesini, kalo ga nct kedua kalinya ga ke indonesia;1,59E+18;Positif
09/11/2022 18.25;mira;@nctzenbase Aku sih yes ya. Dyandra lebih komunikatif, aku suka;1,59E+18;Positif
09/11/2022 19.07;Iyya?;@hellowidss Kalo pun dibawa dyandra semoga lebih proper dari evaluasi day 1 kemarin???;1,59E+18;Positif
09/11/2022 19.45;?pu??;jangan dyandra lagi lah, emang mau nanti ada sistem 'jatah ordal' lagi kayak dulu? wkwk https://t.co/MvMArc8zFG;1,59E+18;Negatif
09/11/2022 19.48;ran;kata bapak satpam dyandra smtown tahun depan ?;1,59E+18;Positif
09/11/2022 20.10;Cory Juliana;@jstletitbe @aeribase Dyandra juga promotor yang kemaren. Gue salah satu korban keganasan kala itu ????;1,59E+18;Negatif
09/11/2022 20.19;dew;@daelionie @ness_ngel72 @aeribase kalo calo sekarang dyandra udah mulai tobat kok soalnya the link day 2 ga ada calo samsek, ordal dyandra juga ga dikasi jatah tiket dan ticketing dyandra kemarin sempet dipuji. terus antriannya juga rapi;1,59E+18;Positif
09/11/2022 20.34;NANA;@aeribase semoga pake qn ?? kalo calo-caloan kayaknya dyandra udah ga ya?;1,59E+18;Positif
09/11/2022 21.06;May;@aeribase Jujur aku lebih suka dyandra daripada mecima. Udah 2 kali sama dyandra (exo planet 5 dan the link) please mecima kamu bawa exo lagi ya??;1,59E+18;Positif
09/11/2022 21.07;Nda~;@aeribase @urfavtata kayaknya mending dyandra deh dibanding mecima itu;1,59E+18;Positif
09/11/2022 21.17;Noir;@aeribase Jujur dyandra emang minus di qn sih. Lighting juga oke. Cuma sayang banget waktu itu pas musim hujan, kena outdoor, menit2 terakhir ujan gerimis. Sampe chanbaek kegerimisan. Gue festival F, lumayan juga ngantrinya, hair extention gue sampe copot;1,59E+18;Negatif
09/11/2022 22.20;Bee ??;@aeribase Aku malah gamau dyandra lagi :') pengalaman explo kemarin gaada qn buset kayak mau mati gue mau masuk ke vanue aja ?;1,59E+18;Negatif
09/11/2022 22.30;????? open tarot readings;Dyandra sekarang bagus tenang aja https://t.co/ar0YA1mEwv;1,59E+18;Positif
09/11/2022 23.09;hellowien_17;@mongsdhel @haaanchooo @aeribase Setuju sebenarnya Dyandra cukup oke tinggal dibenahi di ticketing Kalau bisa ada QN nya , fanservice nya ke customer kalau bisa ditambah lagi ,kalau ada member yang special day Bisa lah lebih baik lagi kasih projects apa gitu;1,59E+18;Negatif
10/11/2022 00.21;Dita Fadilla;sebelum mulai konser polisi sama pihak dyandra nya ngeinfoin kalo ga kondusif konsernya dijeda dulu, sedangkan polisi nya bilang kalo yang pingsan 10 orang konser di berentiin kayak day 1, kebayang ga 8rb orang lebih dibanding 10 orang;1,59E+18;Positif
10/11/2022 01.20;puuchan??;@aeribase hati-hati kalo ngomong. Pas EP1 dyandra cuma kasih 1 gate masuk buat semua gate dan itu lama banget aku ngantri dari jam 9 pagi buat nuker tiket, jam 12 baru dapet tiket, terus langsung ngantri masuk venue dan jam 5 sore baru bisa masuk venue;1,59E+18;Negatif
10/11/2022 02.04;vir;your feeling valid kok, untuk merasa kecewa dan sedih. but talk about the compensation, itu bukan dari dyandra. mereka bahkan sampai sujud untuk mohon-mohon agar tertib di hari selanjutnya. disini mereka juga dirugikan, karena pasti ngaruh ke reputasinya — https://t.co/bg2cSQl1PY;1,59E+18;Positif
10/11/2022 02.05;vir;— konser dibubarkan karena “kerusuhan” sampai barricade rubuh. i think kalo ga rubuh itu bisa tetep lanjut… ini udah banyak yang pingsan rubuh pula. soal himbauan, dyandra udah kasih himbauan di tnc. soal angreement mereka dan polisi di konser manapun pasti ga dijelasin itu. https://t.co/n1vmNzuWGK;1,59E+18;Positif
10/11/2022 07.27;martabak telur;@aeribase tapi dyandra juga waktu EP5 berantakan banget.....?;1,59E+18;Negatif
10/11/2022 08.03;Miju;Jujur aku gapapa banget dyandra tapi please 2-3 hari karena emang ICE agak kecil venuenya ? https://t.co/NvZOT0BMQ4;1,59E+18;Negatif
10/11/2022 09.53;gR;@nctzenbase Gapapa banget sih,dyandra kemaren udah jauh lebih baik,lebih baik lagi kalo all seat,yuk bisa yuk??;1,59E+18;Positif
10/11/2022 09.59;??????;Ini konser pertama aku sama Dyandra.. emang gaadaQN ada yang antri dari jam 12 malem.. tapi tertib ? .. ga ada gencet2an juga .. cuma ya karna outdoor hujan panas dirasain ? .. stagenya secakep itu, karena member keliling banget dan sisi manapun enak viewnya.. https://t.co/fw7rLCX3BX;1,59E+18;Positif
10/11/2022 12.10;Sya;Sumpah Dyandra kalau TDS 2 banyak photo boothnya, GUE DATENG PAGI.;1,59E+18;Positif
10/11/2022 12.34;Dwi ??;jujur usher dyandra tuh the best banget???;1,59E+18;Positif
10/11/2022 12.42;jeno bin mail;Karena kejadian we all are one, gue mending ama dyandra aja lah. Please misse bawa dream nya sama kamu aja ya?;1,59E+18;Positif
10/11/2022 13.35;Giwangkaradotcom;Buntut Dibubarkannya Konser NCT 127 Akibat Ricuh, Dyandra Global Edutainment Panen Kritik dari Fans.. https://t.co/kLneLjGWBN;1,59E+18;Negatif
10/11/2022 16.40;post concert trauma #TheLinkinJKT_Day1;@renny_noona @nctzenhumanity Semoga aja dyandra juga tapi dikasih QN;1,59E+18;Negatif
10/11/2022 16.52;Renn'????;@hananarkanata @nctzenhumanity kalo aku sih kalo ada yang lebih baik yang lain aja deh?kalo gabisa seating semua ya minimal QN lah, kalo emang jodohnya TDS tuh dyandra semoga mereka banyak belajar dari the link kemaren, harapanku itu aja sih??;1,59E+18;Negatif
10/11/2022 20.04;belle;apalagi yang mic dia lepas itu beneran semuanya cuma ngakak' aja but ya meskipun ini minor i think tapi karena ini performances yang harusnya bisa lebih diperhatiin sih tapi overall jujur suka sama service dyandra tahun ini;1,59E+18;Positif
10/11/2022 20.43;sheen;tds beneran dyandra lagi?? semoga bener?????;1,59E+18;Positif
10/11/2022 21.42;johsam;@cikicikupawpaw dan gue denger dari temen gue (crew disana) manager 127 marah2 ke dyandra, sujudnya dyandra di day2 itu udah sujud kesekian kalinya setelah mohon2 buat day 2 tetep diadakan, karena staf SM udah ga mau…;1,59E+18;Negatif
11/11/2022 04.17;bella on poppy lockdown;mau bilang makasih banget ke dyandra karena udah berusaha banget biar day 2 tetep diadain ??? https://t.co/rC90H53VrC;1,59E+18;Positif
11/11/2022 11.03;??? ?;Yang harus bertanggung jawab disini adalah si pihak promotor, kenapa bisa konser di berhentikan sepihak tanpa ada omongan apapun dengan pihak SM. Dan yang lucu nya yang ngebubarin itu malah si translator nya bukan MISSE selaku perwakilan dari dyandra.;1,59E+18;Negatif
11/11/2022 11.04;akun healing;Besok kalo the dream show yang bawa dyandra gapapa deh semoga harganya ga jauh beda sama the link ?;1,59E+18;Positif
11/11/2022 11.05;?;Semoga tds nanti dyandra dah wanti2 tentang ini lagi, please lah pantau aja ini section bagian depan main stage. Biar the link aja yang kayak gini, konser lain jangan :(;1,59E+18;Positif
11/11/2022 11.13;ris ia;@mcdpilihanku @cikicikupawpaw lah lagian lu emang masih anak kecil? perihal jangan rusuh, jangan dorong”an, jangan yang lain lainnya perlu dikasih tau dulu ya? syarat dan ketentuan ada dan dibuat untuk dipatuhin, jangan giliran rusuh nyalahin nya dyandra.;1,59E+18;Positif
11/11/2022 12.58;mai;Yang introspeksi ga cuma dyandra tapi mecima juga. Mantap ? https://t.co/2oI3aYPwte;1,59E+18;Positif
11/11/2022 13.07;vita;sama dyandra aja yuk, atau ime lirik dehh, atau soundrhythm yuk as your first kpop concert;1,59E+18;Positif
11/11/2022 14.40;dhiy? is missing skz;orang indonesia salty mulu ih, menurut gue mecimapro better lah daripada dyandra, masih disaltyin juga;1,59E+18;Negatif
11/11/2022 14.48;nad?;@doiysm Pas audio kenceng ga geter-geter? Berarti ada yang diimprove nih sama Dyandra;1,59E+18;Positif
11/11/2022 14.51;Ummi~ ?;Bismillah kedepannya artis sm yang bawa dyandra terus, amin;1,59E+18;Positif
11/11/2022 14.53;nad?;@doiysm Improve berarti si Dyandra, ada yang ditambahin kali ya dibawah tribunenya jadi ga triplek doang;1,59E+18;Positif
11/11/2022 15.44;Je;@shisakatya Dyandra sama gue ada kutukan kayaknya;1,59E+18;Negatif
11/11/2022 17.01;hsrah | ? BETS FREEBIES;@sunqiesberries mecima iya dari dulu selalu nyuruh transparant kalo dyandra ga;1,59E+18;Negatif
11/11/2022 17.10;??????;Mecima is far more worse than Dyandra, bagusan Dyandra kemana2 ????;1,59E+18;Positif
11/11/2022 17.53;najeee;Tapi emangg deh staf dyandra baik” banget. Gue mau nangis kalo nginget” lagi. Gue paling belakang section 3A, pas dibubarin beneran sekenceng itu nangis gue. Peduli setan muka gue udah kayak apa bentukannya. Terus dipuk” gitu sama stafnya dari atas barikade (guenya duduk) – https://t.co/DWwzuOZfz6;1,59E+18;Positif
11/11/2022 18.01;yomi, fine;@mr_jae0813 mereka bener bener kerja pake hati, shoutout to dyandra's stafs!!!!!;1,59E+18;Positif
11/11/2022 18.48;Ra ????;@aeribase Dyandra flop anjir pas The Link kemaren, bandingin aja jumlah penontonnya sama Be The Sun, terlalu kelihatan dijorin kataku. Lihat fancam Be The Sun masih pada bisa keliling muter², meanwhile di section yang sama The Link padat penduduk;1,59E+18;Negatif
11/11/2022 20.11;?dy?;Serius deh gue juga bersyukur banget yang bawa dyandra daripada si kuning kayaknya ga niat gini https://t.co/cMaXwWAymM;1,59E+18;Positif
11/11/2022 22.53;HER?? || JJH1;Bersyukur banget sebenernya waktu 127 kemarin dibawa sama Dyandra. Dari yang orang2 pada ngejelekin di base. Sampe dipuji2 di berbagai macam base soalnya kemarin hasilnya memuaskan. Seneng banget ilichill dikelilingin orang orang baik ??;1,59E+18;Positif
12/11/2022 01.22;?;@bucinoppa_ malem itu semua orang yang nonton day 2 ketar ketir nyampe tidur jam 3 kayaknya. apalagi pas liat post dyandra tentang kepastian day 2 dihapus makin overthinking padahal cuma mau ditambahin inggris subtittle doang ?;1,59E+18;Negatif
12/11/2022 01.56;gyanenkala;Wajib banget makan pokoknya gaboleh ga makan. Minum juga harus, stay hydrated guys. Kemaren dyandra bagus banget nyediain minum banyak jadinya aku ga kehausan.;1,59E+18;Positif
12/11/2022 09.49;rezky rachmawati;Kalau ada event konser, hal yang pertama diliat itu siapa promotornya, Dyandra & mecima emang paling aman.;1,59E+18;Positif
12/11/2022 11.51;divina;dyandra harus belajar dari mecima :)))))))) kalo waktu nct itu sampe ngantri di trotoar luar:' https://t.co/uFc0FVJf8l;1,59E+18;Negatif
12/11/2022 12.29;ute ?;Doaku adalah semoga konser kpop selanjutnya selalu dyandra yang bawa bukan mecima. ???;1,59E+18;Positif
12/11/2022 12.32;Raaaa;@lilacentthu @nctzenbase Rasanya pengin tag dyandra nya biar di denger @DyandraGlobal please kasihan fans yang udah tertib;1,59E+18;Negatif
12/11/2022 12.46;Sa?;@chyntafz Emang si dyandra tuh aneh???;1,59E+18;Negatif
12/11/2022 12.55;dinda kangen hc;yaudah tuh mulai lah konser, everything was fine i enjoyed so much (fancam nya nanti yah terpisah). section gue aman tentram sejahtera banget, sectionnya pinggir deket staf, dan gua juga lumayan agak belakang jadi sering dapet minum sampe 3x (staf dyandra baik-baik banget tau);1,59E+18;Positif
12/11/2022 12.56;kin;gue perhatiin karena dyandra udah improve pelayanan mereka, sekarang mecima juga ikutan improve ?? alhamdulillah semoga semakin ditingkatkan ya kalian berdua karena grup2 kesukaanku 90% promotornya sih di antara kalian berdua ?;1,59E+18;Positif
12/11/2022 13.34;eva?;dyandra sebenernya juga keren banget pas venue the link, cuma kekurangan nya qn :') kalau ada qn kan orang orang ga perlu antri dari tengah malem :');1,59E+18;Negatif
12/11/2022 13.47;Ayy;@yellow23to6 @0009_14 kayaknya gaada sih kan katanya yang bawa dream dyandra juga biasanya gaada qn tapi doain aja deh ya;1,59E+18;Negatif
12/11/2022 13.58;pat;@akunyakul BENER asli deh kemaren tu dyandra udah top markotop banget tapi sayang banget standing ga dikasih qn???;1,59E+18;Positif
12/11/2022 13.59;?;@eidoubley @yellow23to6 @0009_14 kalo dyandra juga pake qn, soalnya kemarin tuh harusnya kan jadi bahan evaluasi :(;1,59E+18;Negatif
12/11/2022 14.14;iren;@starfess Karangan bunganya bagusan yang dari dyandra daripada yang mecima kemaren, maaf salfok?;1,59E+18;Positif
12/11/2022 14.24;mintchoco ?;@akunyakul Emang kenapa sih dyandra itu gamau pake qn yah??;1,59E+18;Negatif
12/11/2022 14.44;??;@akunyakul BERHARAP BANGET DYANDRA KALO BENERAN BAWA TDS NGASIH QN TOLONG????;1,59E+18;Positif
12/11/2022 14.51;Iris;Semoga treasure konser ke indonesia dibawa sama dyandra amin ?;1,59E+18;Positif
12/11/2022 14.55;awtaan;@andhiprstyy Awas ga boleh masuk sama dyandra;1,59E+18;Negatif
12/11/2022 14.55;Ayaa.;Dyandra lihat nih, tolong Adain qn atau udah jadiin seating aja semuanya? https://t.co/5kKJYmhyEa;1,59E+18;Negatif
12/11/2022 15.03;zsyfanuurul;Dyandra dan mecima semakin membaik ya kedepan nya???? https://t.co/kchJiIF2Go;1,59E+18;Positif
12/11/2022 15.10;C ?;@eidoubley @yellow23to6 @0009_14 Dyandra bilang ke depan nya di usahakan pake qn karena pas 127 kemaren kita udah minta qn tapi pihak dyandra belom ada persiapan;1,59E+18;Positif
12/11/2022 15.23;?;@weregoingwayup @heartseokjinman @lovemyselffj @mecimapro Menurut aku jam konser ga begitu fatal banget, kebanyakan konser juga jam 7 tergantung fans nya juga mau tertib ga, dan masalah qn aku setuju harusnya emang diadain. Doain aja semoga dyandra berbenah;1,59E+18;Negatif
12/11/2022 15.46;liv still alive;@darlinggchann @akunyakul Iyah, missE (ceo dyandra) pas open qna jawab gini. Bakal coba diadain di next event dengan lebih proper https://t.co/MFcwF5YeEy;1,59E+18;Positif
12/11/2022 16.31;?Rindy?;Bertahan hidup dengan ngabisin 3 gelas air mineral, karena udah pusing dan lemes emang mental2 yang standing tuh luar biasa yah. Untung staf nya Dyandra baik2 banget, mau sungkem ?;1,59E+18;Positif
12/11/2022 16.55;cey.;Dyandra please next event lu pake qn buat standing dijamin aman tinggal habit yang nonton aja dah please inimah;1,59E+18;Negatif
12/11/2022 17.39;TheLadyoftheMoon;@DyandraGlobal nanti misal NCT festivalnya dikasih seat karena kalau aturan baru 70% kapasitas sama aja boong kalo yang tengah maju mulu yang belakang udah kosong yang depan makin ke gencet, TAPI OVERALL DYANDRA KEREN BANGET KEMAREN THE LINK???;1,59E+18;Positif
12/11/2022 18.07;pani (.???);tolong dyandra di follow up nih sistem nya https://t.co/UuIQCMxpQ2;1,59E+18;Negatif
12/11/2022 18.29;win saw taeil;tulisan yang dari dyandra naik-turun ??? https://t.co/m8bIHqBjh3;1,59E+18;Negatif
12/11/2022 18.37;nat;makasih banget sama dyandra stage the link kemaren beneran gede;1,59E+18;Positif
12/11/2022 18.38;?;dyandra please ya besok pake qn buat standing:( soalnya aku mau coba standing :( KALIAN TUH UDAH KEREN BANGET SUMPAH?;1,59E+18;Negatif
12/11/2022 18.38;chel;mengiri ada top? tapi gapapa pas kemaren konser dyandra juga ngasih aqua mulu ampe ditengah2 konser ga berhenti2 yang nawarin minum? sampe staf SM yang orang korea nya juga yang langsung teriak2 nawarin minum https://t.co/b2P0RwbmUv;1,59E+18;Positif
12/11/2022 19.09;FOREVER 1;@evelynyle_ @starfess Aku juga ga nonton, kasian banget buat yang kena dampaknya padahal ga ikutan rusuh, tapi paling ga promotor bisa ambil pembelajaran buat kedepannya, dan buktinya day 2 sukses, jadi orang2 bisa tau kalo dyandra termasuk yang terbaik;1,59E+18;Positif
12/11/2022 19.22;?;DYANDRA TOLONG BANGET YA BELAJAR DAN LIHAT LIHAT KONSER YANG SEKARANG PADA GIMANA, TOLONG BANGET INI MAH ?;1,59E+18;Negatif
12/11/2022 19.23;Yaz;@redvelfess dyandra atau iMe dua duanya juara;1,59E+18;Positif
12/11/2022 19.26;?;@agityanis Kalau Dyandra masih kayak gitu keterlaluan sih:');1,59E+18;Negatif
12/11/2022 19.39;?;backstage nya bagus gila keren dah dyandra;1,59E+18;Positif
12/11/2022 19.44;Nic?;Yuk bisa yuk dyandra nanti gini juga + adain qn ya https://t.co/2iz4ZIlFzh;1,59E+18;Positif
12/11/2022 19.48;hoon?• mt after dm;jujur dyandra tuh emang udah bagus banget. bener2 bagus. kurangnya dia cuma ga nerapin qn. kalo seandainya qn di next konser diterapin. beuh gue kasih nilai 100/100 buat dyandra. bismillah aja gue pengin banget soalnya yang megang TDS 2 itu dyandra, but, use qn ya please.. https://t.co/S6t1DGOJJ8;1,59E+18;Positif
12/11/2022 19.51;dellll;anjir backstage dyandra mantep banget;1,59E+18;Positif
12/11/2022 20.26;grace?;@akunyakul True we really need a qn! Tapi selain itu. maturity fans juga aduh gimana caranya ya biar ga barbar kayak kemaren... Karena pengalaman dulu sama dyandra SS8 gaada QN standing tapi gapernah sampe kayak kemaren gitu :( harus bener2 kerja sama 2 pihak. Promotor dan fans sih;1,59E+18;Negatif
12/11/2022 21.00;ty?;terima kasih fanservie nya dear dyandra, tapi tindakan jelek lu yang ga bisa bikin qn berdampak sebesar itu untuk konser kemarin, tolong evaluasi sebesar2nya ya, jangan sampe sakitin anak orang untuk yang kesekian kalinya https://t.co/Zz2FHAmPUV;1,59E+18;Positif
12/11/2022 21.34;????;jujur backstage nya bagus banget! decor dan warnanya oke banget plus kecium wanginya sampe sini. thank you dyandra;1,59E+18;Positif
12/11/2022 21.36;rey;no but kalo dyandra lagi yang bawa enak banget di ICE.. holding area & stage areanya dingin, toiletnya bagus dan banyak, plus deket banget dari stagenya. kurang qn aja @DyandraGlobal;1,59E+18;Positif
12/11/2022 22.38;riri;@babysdeul satu2nya cara ya jangan dibawa dyandra..;1,59E+18;Negatif
12/11/2022 22.42;Cutdarathahira;RT @nanajennn: @akunyakul BERHARAP BANGET DYANDRA KALO BENERAN BAWA TDS NGASIH QN TOLONG????;1,59E+18;Negatif
12/11/2022 23.02;..;Dyandra juga bagus kemaren, cuma kurang qn aja sih karena mereka belom siap. Yuk bisa yuk next konser yang dibawa dyandra dikasih qn biar lebih tertib;1,59E+18;Negatif
12/11/2022 23.03;tullips;RT @_imyourpat: @akunyakul kemaren tuh dyandra udah top tapi sayang standing ga dikasih qn???;1,59E+18;Negatif
12/11/2022 23.18;Jopin?;mecima sama dyandra sama2 upgrade sekarang?;1,59E+18;Positif
12/11/2022 23.41;ma jeunesse;Jam 12:45 udah masuk! Bener bener rapi, tertib, keliatan ada tambahan barikade & crowd control.. plus di pinggir dikasih tempat duduk buat yang capek berdiri ? good job dyandra ?? https://t.co/v6uIq60qNf;1,59E+18;Positif
13/11/2022 00.18;??????, Yasmin ??;ADA TAI TAI NYA JUGA DYANDRA;1,59E+18;Negatif
13/11/2022 12.49;sya k/ia ?;@nctzenbase menurutku ice bsd udah oke sih tapi 2-3 hari ? pas the link kemarin ice bsd enak kok stagenya keren, soundnya mantep, tribunnya juga oke kalo aku liat dari section standing. sebenernya yang paling penting bisa tertib semua??;1,59E+18;Positif
13/11/2022 13.45;anami;makanya pas the link gue kaget staf dyandra beneran menyebar dimana2 ada dan BANYAK BANGET oke mecima semoga terus improve ya walaupun tiket mahal kita jadi ga enek kalo service nya bagus??;1,59E+18;Positif
13/11/2022 14.36;H || SIAP BERTEMU SEBONG!!;@bebseokjincheol @flamehanie Tapi dyandra udah mulai memperbaiki, kayak konser kemaren kan yang rusuh emang konsumen nya, dari dyandra nya menurut ku udah alhamdulillah banget banyak perubahan.;1,59E+18;Positif
13/11/2022 14.55;V;@nctzenbase tapi harus dyandra, kalau mecima emang pelit stage?;1,59E+18;Positif
13/11/2022 15.36;Nai PAPER GREETING THE LINK;Berharap tds yang bawa dyandra aja ? biar gaada membership2an aku ga punya;1,59E+18;Positif
13/11/2022 18.01;? nabila ?;@ruthabigael @coupedetaat Aku juga nonton Suju 2019 sama mecimapro bagus dari segi treat penonton. Tapi jeleknya lighting dia ga oke, cenderung terlalu cetar sampe bikin fancamnya burem2 dan ini hampir semua ngeluh gitu, compare sama Suju Dyandra 2020 beda jauh;1,59E+18;Negatif
13/11/2022 20.03;acc real open jastip tiket;kayaknya promotor di indonesia makin bagus deh ngasih service ke fans dan artist. Gue liat dari dyandra terus sekarang ke mecima yang skz. Gila venuenya skz bagus ya. Terus rapih gitu lebih tertata. Oh iya pas masuk juga dikasih minum dan top. Lumayan banget;1,59E+18;Positif
13/11/2022 20.05;acc real open jastip tiket;Tapi dyandra kemarin lucu banget sih spot foto2nya banyak banget. Walau ga ikut nonton konser tapi banyak spot buat foto2 gitu. Dan gue liat juga banyak sponsor yang jualan terus kayak rapih gitu.;1,59E+18;Positif
13/11/2022 20.25;nad?;gue masih sakit hati sama dyandra ?;1,59E+18;Negatif
13/11/2022 20.45;???;@pawangdalgom @shihojisoo Ih apa-apaan ini ga kebayang kalo qn sesuai antri ambil tiket. Auto pada nginep kayak sama dyandra;1,59E+18;Negatif
13/11/2022 22.08;call me;@MayK_____ @hyunchassng @nctzenbase Tapi kayaknya dyandra kemaren mending . Tapi masih kurang miring . Paling enak semiring istora sih , pas nonton day6 enak banget soalnya;1,59E+18;Negatif
13/11/2022 23.24;ak ktemu ecan;@nct_menfess sedih??padahal dyandra menurutku enak banget kemaren the link. untuk konser pertamaku tapi reviewku buat dyandra as promotornya udah bagus, serius;1,59E+18;Positif
14/11/2022 06.08;i couldn't turn things around;@midstofair btw #tmi sebenernya promotor maniacinjakarta (mecima) tuh track recordnya sama jeleknya kayak yang kemaren bawa nct (dyandra). sebelum nct kan ada konser seventeen yang dibawa mecima nah itu udah chaos dari sebelom tiketing.;1,59E+18;Negatif
14/11/2022 08.32;jena • ??;@superbwon @niveyo @blinkmf Anjir gue masih sakit hati banget sebagai penonton day 1 ? untung promotor BlackPink ini bukan dyandra;1,59E+18;Negatif
14/11/2022 08.57;???;@_chiiipecochan yakan, mau promotor sebagus apapun kalo fansnya susah diatur yaudah gagal. Jujur the link day 1 & day 2 yang bawa dyandra keren banget parah tapi ya day 1 apes aja itu cuma gara-gara beberapa orang?;1,59E+18;Positif
14/11/2022 09.59;elle;@haejaes tergantung aturan promotor! kalo mecima rata2 wajib tas pvc, terus kemaren dyandra imbauan aja jadi aku nonton pake tas biasa;1,59E+18;Positif
14/11/2022 10.00;N;dyandra aja please ? https://t.co/4mDmbZuwAn;1,59E+18;Positif
14/11/2022 10.25;JOKI EDIT SKRIPSI PPT TULIS KETIK ZONAUANG;@thestorykids gapapa aku malah seneng, semoga yang bawa mecima lagi deh biar ada qn, ga sanggup kalo dyandra;1,59E+18;Negatif
14/11/2022 11.57;NYtoSeoul;@odeng__odeng__ @starfess Wih mecima keren deh, ga kayak dyandra jelek banget.;1,59E+18;Negatif
14/11/2022 12.05;??;semoga dream sama dyandra, kemarin the link puas banget ? https://t.co/BSb2evPEcH;1,59E+18;Positif
14/11/2022 12.07;Cipa;Keren sih para promotor udah pada berbenah. Next semoga lebih baik lagi yah, pas aku bisa ngonser beneran pasti lebih baik sih. Good job dyandra and mecima??.;1,59E+18;Positif
14/11/2022 12.38;?????? ??????;Udah paling bener beli tiket konser by dyandra atau mecima;1,59E+18;Positif
14/11/2022 16.12;? n a n a;World tour aja gapapa. Kerjasamanya sama dyandra aja ya https://t.co/J2nYiITFMX;1,59E+18;Positif
14/11/2022 16.29;d?j?;@lidi2ansd @Meybiyeah @nctzenbase iya kalo mecimapro gitu, kalo dyandra kan gapernah pake qn, semoga nanti dia sistemnya qn pas war???;1,59E+18;Negatif
14/11/2022 20.03;s udah ketemu jaehyun 2022;RT @talkiedoyie: @starfess dyandra cuman kurang di qn aja, tapi pas konser asli dia oke banget, staf nya ramah ramah, bersahabat,…;1,59E+18;Positif
14/11/2022 20.58;naneno;@nct_menfess DYANDRA KEREN GUYS pake dyandra lagi aja gapapaa mereka cuma perlu benah2 dikit;1,59E+18;Positif
14/11/2022 22.05;????;Kemarem sempoyongan nyari tiket aja masih aja nemu orang jualan tiket banyak gegara bilang koordinasi ama pihak dyandra aja udah berasa banget halunya langsung skip ga gue bales, ini lagi kocak banget di ladenin.;1,59E+18;Negatif
14/11/2022 22.37;-taa???| WAS MET HAECHAN!!!;setuju dyandra bagus+rapih banget kemaren!!! https://t.co/YFkQrFlt9n;1,59E+18;Positif
14/11/2022 23.31;uis;@onlyhyuckhoon @DyandraGlobal oh berarti dyandra bohong tentang ini ya? lucu banget ? https://t.co/xAl5FrZWXN;1,59E+18;Negatif
14/11/2022 23.32;uis;next time pakai qn buat seating or standing ya dyandra. https://t.co/NpK6BRrPv9;1,59E+18;Negatif
